id,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,High_Var,Luxury
5,5,3/21/14,4550,549,1,1,0,0,0
5,6,3/22/14,1740,222,1,0,0,0,0
5,7,3/23/14,0,0,0,0,0,0,0
5,1,3/24/14,3378,444,1,0,0,0,0
5,2,3/25/14,3535,456,1,0,0,0,0
5,3,3/26/14,3622,562,1,0,0,0,0
5,4,3/27/14,3488,453,1,0,0,0,0
5,5,3/28/14,3575,460,1,0,0,0,0
5,6,3/29/14,1747,217,1,0,0,0,0
5,7,3/30/14,0,0,0,0,0,0,0
5,1,3/31/14,7135,748,1,1,0,0,0
5,2,4/1/14,6100,665,1,1,0,0,0
5,3,4/2/14,6260,699,1,1,0,0,0
5,4,4/3/14,4853,605,1,1,0,0,0
5,5,4/4/14,5251,588,1,1,0,0,0
5,6,4/5/14,1911,218,1,0,0,0,0
5,7,4/6/14,0,0,0,0,0,0,0
5,1,4/7/14,4014,557,1,0,0,0,0
5,2,4/8/14,3823,515,1,0,0,0,0
5,3,4/9/14,4013,581,1,0,0,0,0
5,4,4/10/14,3526,475,1,0,0,0,0
5,5,4/11/14,3623,492,1,0,0,0,0
5,6,4/12/14,1423,182,1,0,0,0,0
5,7,4/13/14,0,0,0,0,0,0,0
5,1,4/14/14,7980,711,1,1,0,0,0
5,2,4/15/14,7439,743,1,1,0,0,0
5,3,4/16/14,7722,795,1,1,0,0,0
5,4,4/17/14,6690,743,1,1,0,0,0
5,5,4/18/14,0,0,0,1,1,0,0
5,6,4/19/14,3153,341,1,0,0,0,0
5,7,4/20/14,0,0,0,0,0,0,0
5,1,4/21/14,0,0,0,0,1,0,0
5,2,4/22/14,3615,507,1,0,1,0,0
5,3,4/23/14,3875,562,1,0,1,0,0
5,4,4/24/14,3661,475,1,0,1,0,0
5,5,4/25/14,3659,491,1,0,1,0,0
5,6,4/26/14,1802,221,1,0,0,0,0
5,7,4/27/14,0,0,0,0,0,0,0
5,1,4/28/14,7184,727,1,1,0,0,0
5,2,4/29/14,6274,640,1,1,0,0,0
5,3,4/30/14,6543,783,1,1,0,0,0
5,4,5/1/14,0,0,0,1,0,0,0
5,5,5/2/14,6978,743,1,1,0,0,0
5,6,5/3/14,2061,236,1,0,0,0,0
5,7,5/4/14,0,0,0,0,0,0,0
5,1,5/5/14,7446,791,1,1,0,0,0
5,2,5/6/14,5777,641,1,1,0,0,0
5,3,5/7/14,5795,684,1,1,0,0,0
5,4,5/8/14,5410,623,1,1,0,0,0
5,5,5/9/14,5883,614,1,1,0,0,0
5,6,5/10/14,2350,250,1,0,0,0,0
5,7,5/11/14,0,0,0,0,0,0,0
5,1,5/12/14,4123,514,1,0,0,0,0
5,2,5/13/14,3710,495,1,0,0,0,0
5,3,5/14/14,4207,583,1,0,0,0,0
5,4,5/15/14,3996,499,1,0,0,0,0
5,5,5/16/14,4208,548,1,0,0,0,0
5,6,5/17/14,1698,206,1,0,0,0,0
5,7,5/18/14,0,0,0,0,0,0,0
5,1,5/19/14,7560,727,1,1,0,0,0
5,2,5/20/14,4986,584,1,1,0,0,0
5,3,5/21/14,5035,658,1,1,0,0,0
5,4,5/22/14,4669,544,1,1,0,0,0
5,5,5/23/14,4818,591,1,1,0,0,0
5,6,5/24/14,1888,218,1,0,0,0,0
5,7,5/25/14,0,0,0,0,0,0,0
5,1,5/26/14,3736,523,1,0,0,0,0
5,2,5/27/14,3849,475,1,0,0,0,0
5,3,5/28/14,4613,571,1,0,0,0,0
5,4,5/29/14,0,0,0,0,0,0,0
5,5,5/30/14,5858,673,1,0,1,0,0
5,6,5/31/14,2026,235,1,0,0,0,0
5,7,6/1/14,0,0,0,0,0,0,0
5,1,6/2/14,7860,788,1,1,0,0,0
5,2,6/3/14,5732,645,1,1,0,0,0
5,3,6/4/14,6056,733,1,1,0,0,0
5,4,6/5/14,5247,608,1,1,0,0,0
5,5,6/6/14,5884,641,1,1,0,0,0
5,6,6/7/14,2461,262,1,0,0,0,0
5,7,6/8/14,0,0,0,0,0,0,0
5,1,6/9/14,0,0,0,0,0,0,0
5,2,6/10/14,4196,570,1,0,0,0,0
5,3,6/11/14,3857,560,1,0,0,0,0
5,4,6/12/14,4585,577,1,0,0,0,0
5,5,6/13/14,4176,558,1,0,0,0,0
5,6,6/14/14,1991,237,1,0,0,0,0
5,7,6/15/14,0,0,0,0,0,0,0
5,1,6/16/14,8065,738,1,1,0,0,0
5,2,6/17/14,6171,657,1,1,0,0,0
5,3,6/18/14,5432,679,1,1,0,0,0
5,4,6/19/14,5307,574,1,1,0,0,0
5,5,6/20/14,4741,586,1,1,0,0,0
5,6,6/21/14,1816,215,1,0,0,0,0
5,7,6/22/14,0,0,0,0,0,0,0
5,1,6/23/14,3964,555,1,0,0,0,0
5,2,6/24/14,3748,452,1,0,0,0,0
5,3,6/25/14,4026,557,1,0,0,0,0
5,4,6/26/14,3115,450,1,0,0,0,0
5,5,6/27/14,4264,515,1,0,0,0,0
5,6,6/28/14,2206,241,1,0,0,0,0
5,7,6/29/14,0,0,0,0,0,0,0
5,1,6/30/14,7954,784,1,1,0,0,0
5,2,7/1/14,6407,689,1,1,0,0,0
5,3,7/2/14,6153,710,1,1,0,0,0
5,4,7/3/14,4704,560,1,1,0,0,0
5,5,7/4/14,4886,579,1,1,0,0,0
5,6,7/5/14,2207,233,1,0,0,0,0
5,7,7/6/14,0,0,0,0,0,0,0
5,1,7/7/14,4125,582,1,0,0,0,0
5,2,7/8/14,3704,496,1,0,0,0,0
5,3,7/9/14,4109,587,1,0,0,0,0
5,4,7/10/14,3465,502,1,0,0,0,0
5,5,7/11/14,3991,533,1,0,0,0,0
5,6,7/12/14,2340,264,1,0,0,0,0
5,7,7/13/14,0,0,0,0,0,0,0
5,1,7/14/14,7096,703,1,1,0,0,0
5,2,7/15/14,6197,668,1,1,0,0,0
5,3,7/16/14,6106,743,1,1,0,0,0
5,4,7/17/14,5421,598,1,1,0,0,0
5,5,7/18/14,5480,603,1,1,0,0,0
5,6,7/19/14,1897,237,1,0,0,0,0
5,7,7/20/14,0,0,0,0,0,0,0
5,1,7/21/14,3753,486,1,0,1,0,0
5,2,7/22/14,3537,458,1,0,1,0,0
5,3,7/23/14,4276,592,1,0,1,0,0
5,4,7/24/14,3425,454,1,0,1,0,0
5,5,7/25/14,3747,500,1,0,1,0,0
5,6,7/26/14,2200,236,1,0,0,0,0
5,7,7/27/14,0,0,0,0,0,0,0
5,1,7/28/14,6846,711,1,1,1,0,0
5,2,7/29/14,5283,551,1,1,1,0,0
5,3,7/30/14,5310,649,1,1,1,0,0
5,4,7/31/14,5824,630,1,1,1,0,0
5,5,8/1/14,4381,562,1,1,1,0,0
5,6,8/2/14,1593,220,1,0,0,0,0
5,7,8/3/14,0,0,0,0,0,0,0
5,1,8/4/14,5391,614,1,1,1,0,0
5,2,8/5/14,6108,636,1,1,1,0,0
5,3,8/6/14,5711,680,1,1,1,0,0
5,4,8/7/14,4940,583,1,1,1,0,0
5,5,8/8/14,5051,573,1,1,1,0,0
5,6,8/9/14,1711,205,1,0,0,0,0
5,7,8/10/14,0,0,0,0,0,0,0
5,1,8/11/14,4414,554,1,0,1,0,0
5,2,8/12/14,3831,529,1,0,1,0,0
5,3,8/13/14,4458,592,1,0,1,0,0
5,4,8/14/14,3790,484,1,0,1,0,0
5,5,8/15/14,3667,512,1,0,1,0,0
5,6,8/16/14,1998,228,1,0,0,0,0
5,7,8/17/14,0,0,0,0,0,0,0
5,1,8/18/14,7521,714,1,1,1,0,0
5,2,8/19/14,5784,616,1,1,1,0,0
5,3,8/20/14,5800,684,1,1,1,0,0
5,4,8/21/14,4773,533,1,1,1,0,0
5,5,8/22/14,4956,577,1,1,1,0,0
5,6,8/23/14,1791,217,1,0,0,0,0
5,7,8/24/14,0,0,0,0,0,0,0
5,1,8/25/14,3693,484,1,0,1,0,0
5,2,8/26/14,3623,442,1,0,1,0,0
5,3,8/27/14,4306,590,1,0,1,0,0
5,4,8/28/14,4070,508,1,0,1,0,0
5,5,8/29/14,4860,559,1,0,1,0,0
5,6,8/30/14,2315,240,1,0,0,0,0
5,7,8/31/14,0,0,0,0,0,0,0
5,1,9/1/14,7786,758,1,1,0,0,0
5,2,9/2/14,6226,619,1,1,0,0,0
5,3,9/3/14,5884,654,1,1,0,0,0
5,4,9/4/14,5380,587,1,1,0,0,0
5,5,9/5/14,4686,554,1,1,0,0,0
5,6,9/6/14,2187,234,1,0,0,0,0
5,7,9/7/14,0,0,0,0,0,0,0
5,1,9/8/14,3511,531,1,0,0,0,0
5,2,9/9/14,3624,510,1,0,0,0,0
5,3,9/10/14,4305,590,1,0,0,0,0
5,4,9/11/14,4557,533,1,0,0,0,0
5,5,9/12/14,3869,463,1,0,0,0,0
5,6,9/13/14,2107,214,1,0,0,0,0
5,7,9/14/14,0,0,0,0,0,0,0
5,1,9/15/14,7797,735,1,1,0,0,0
5,2,9/16/14,5438,621,1,1,0,0,0
5,3,9/17/14,5685,651,1,1,0,0,0
5,4,9/18/14,5003,568,1,1,0,0,0
5,5,9/19/14,4899,598,1,1,0,0,0
5,6,9/20/14,1946,218,1,0,0,0,0
5,7,9/21/14,0,0,0,0,0,0,0
5,1,9/22/14,4039,535,1,0,0,0,0
5,2,9/23/14,3338,481,1,0,0,0,0
5,3,9/24/14,4265,588,1,0,0,0,0
5,4,9/25/14,3629,475,1,0,0,0,0
5,5,9/26/14,3660,469,1,0,0,0,0
5,6,9/27/14,2000,215,1,0,0,0,0
5,7,9/28/14,0,0,0,0,0,0,0
5,1,9/29/14,6274,645,1,1,0,0,0
5,2,9/30/14,6633,676,1,1,0,0,0
5,3,10/1/14,6384,732,1,1,0,0,0
5,4,10/2/14,5994,686,1,1,0,0,0
5,5,10/3/14,0,0,0,1,0,0,0
5,6,10/4/14,2692,292,1,0,0,0,0
5,7,10/5/14,0,0,0,0,0,0,0
5,1,10/6/14,7688,775,1,1,0,0,0
5,2,10/7/14,6693,668,1,1,0,0,0
5,3,10/8/14,5399,666,1,1,0,0,0
5,4,10/9/14,5469,592,1,1,0,0,0
5,5,10/10/14,5138,591,1,1,0,0,0
5,6,10/11/14,1837,233,1,0,0,0,0
5,7,10/12/14,0,0,0,0,0,0,0
5,1,10/13/14,4127,571,1,0,0,0,0
5,2,10/14/14,3640,481,1,0,0,0,0
5,3,10/15/14,4486,612,1,0,0,0,0
5,4,10/16/14,3653,485,1,0,0,0,0
5,5,10/17/14,4499,544,1,0,0,0,0
5,6,10/18/14,2441,276,1,0,0,0,0
5,7,10/19/14,0,0,0,0,0,0,0
5,1,10/20/14,6096,638,1,1,1,0,0
5,2,10/21/14,5310,589,1,1,1,0,0
5,3,10/22/14,4628,500,1,1,1,0,0
5,4,10/23/14,4179,488,1,1,1,0,0
5,5,10/24/14,4878,581,1,1,1,0,0
5,6,10/25/14,1697,205,1,0,0,0,0
5,7,10/26/14,0,0,0,0,0,0,0
5,1,10/27/14,3687,491,1,0,1,0,0
5,2,10/28/14,3504,458,1,0,1,0,0
5,3,10/29/14,3944,546,1,0,1,0,0
5,4,10/30/14,5141,633,1,0,1,0,0
5,5,10/31/14,0,0,0,0,1,0,0
5,6,11/1/14,2817,314,1,0,0,0,0
5,7,11/2/14,0,0,0,0,0,0,0
5,1,11/3/14,8274,792,1,1,0,0,0
5,2,11/4/14,6836,708,1,1,0,0,0
5,3,11/5/14,5913,674,1,1,0,0,0
5,4,11/6/14,5264,540,1,1,0,0,0
5,5,11/7/14,5284,592,1,1,0,0,0
5,6,11/8/14,2280,244,1,0,0,0,0
5,7,11/9/14,0,0,0,0,0,0,0
5,1,11/10/14,6540,689,1,1,0,0,0
5,2,11/11/14,5736,623,1,1,0,0,0
5,3,11/12/14,5903,711,1,1,0,0,0
5,4,11/13/14,5013,576,1,1,0,0,0
5,5,11/14/14,5199,568,1,1,0,0,0
5,6,11/15/14,2146,259,1,0,0,0,0
5,7,11/16/14,0,0,0,0,0,0,0
5,1,11/17/14,4564,594,1,0,0,0,0
5,2,11/18/14,4530,586,1,0,0,0,0
5,3,11/19/14,0,0,0,0,0,0,0
5,4,11/20/14,5291,624,1,0,0,0,0
5,5,11/21/14,4456,539,1,0,0,0,0
5,6,11/22/14,2225,223,1,0,0,0,0
5,7,11/23/14,0,0,0,0,0,0,0
5,1,11/24/14,7528,737,1,1,0,0,0
5,2,11/25/14,6338,641,1,1,0,0,0
5,3,11/26/14,6187,688,1,1,0,0,0
5,4,11/27/14,5670,589,1,1,0,0,0
5,5,11/28/14,6875,689,1,1,0,0,0
5,6,11/29/14,2435,270,1,0,0,0,0
5,7,11/30/14,0,0,0,0,0,0,0
5,1,12/1/14,8580,783,1,1,0,0,0
5,2,12/2/14,7180,688,1,1,0,0,0
5,3,12/3/14,6096,652,1,1,0,0,0
5,4,12/4/14,5792,602,1,1,0,0,0
5,5,12/5/14,7606,744,1,1,0,0,0
5,6,12/6/14,3054,392,1,0,0,0,0
5,7,12/7/14,0,0,0,0,0,0,0
5,1,12/8/14,4989,598,1,0,0,0,0
5,2,12/9/14,5183,587,1,0,0,0,0
5,3,12/10/14,5345,602,1,0,0,0,0
5,4,12/11/14,4929,544,1,0,0,0,0
5,5,12/12/14,5355,583,1,0,0,0,0
5,6,12/13/14,2572,281,1,0,0,0,0
5,7,12/14/14,0,0,0,0,0,0,0
5,1,12/15/14,10870,907,1,1,0,0,0
5,2,12/16/14,8665,764,1,1,0,0,0
5,3,12/17/14,8758,799,1,1,0,0,0
5,4,12/18/14,7726,750,1,1,0,0,0
5,5,12/19/14,7085,721,1,1,0,0,0
5,6,12/20/14,3912,346,1,0,0,0,0
5,7,12/21/14,0,0,0,0,0,0,0
5,1,12/22/14,8765,950,1,0,1,0,0
5,2,12/23/14,9164,876,1,0,1,0,0
5,3,12/24/14,2850,311,1,0,1,0,0
5,4,12/25/14,0,0,0,0,1,0,0
5,5,12/26/14,0,0,0,0,1,0,0
5,6,12/27/14,2847,317,1,0,0,0,0
5,7,12/28/14,0,0,0,0,0,0,0
5,1,12/29/14,4646,573,1,0,1,0,0
5,2,12/30/14,5056,585,1,0,1,0,0
5,3,12/31/14,1830,217,1,0,1,0,0
5,4,1/1/15,0,0,0,0,1,0,0
5,5,1/2/15,4773,509,1,0,1,0,0
5,6,1/3/15,2109,230,1,0,0,0,0
5,7,1/4/15,0,0,0,0,0,0,0
5,1,1/5/15,7314,749,1,1,0,0,0
5,2,1/6/15,6123,658,1,1,0,0,0
5,3,1/7/15,5264,609,1,1,0,0,0
5,4,1/8/15,4800,513,1,1,0,0,0
5,5,1/9/15,4780,560,1,1,0,0,0
5,6,1/10/15,2169,229,1,0,0,0,0
5,7,1/11/15,0,0,0,0,0,0,0
5,1,1/12/15,7523,725,1,1,0,0,0
5,2,1/13/15,5748,643,1,1,0,0,0
5,3,1/14/15,5219,595,1,1,0,0,0
5,4,1/15/15,5101,563,1,1,0,0,0
5,5,1/16/15,5177,582,1,1,0,0,0
5,6,1/17/15,1743,201,1,0,0,0,0
5,7,1/18/15,0,0,0,0,0,0,0
5,1,1/19/15,4195,549,1,0,0,0,0
5,2,1/20/15,3701,485,1,0,0,0,0
5,3,1/21/15,4025,553,1,0,0,0,0
5,4,1/22/15,3570,454,1,0,0,0,0
5,5,1/23/15,3962,476,1,0,0,0,0
5,6,1/24/15,1911,207,1,0,0,0,0
5,7,1/25/15,0,0,0,0,0,0,0
5,1,1/26/15,6277,659,1,1,0,0,0
5,2,1/27/15,5505,569,1,1,0,0,0
5,3,1/28/15,5372,641,1,1,0,0,0
5,4,1/29/15,4932,517,1,1,0,0,0
5,5,1/30/15,5640,617,1,1,0,0,0
5,6,1/31/15,2110,228,1,0,0,0,0
5,7,2/1/15,0,0,0,0,0,0,0
5,1,2/2/15,7407,744,1,1,0,0,0
5,2,2/3/15,6231,625,1,1,0,0,0
5,3,2/4/15,5656,640,1,1,0,0,0
5,4,2/5/15,5011,541,1,1,0,0,0
5,5,2/6/15,5209,582,1,1,0,0,0
5,6,2/7/15,2064,229,1,0,0,0,0
5,7,2/8/15,0,0,0,0,0,0,0
5,1,2/9/15,3294,442,1,0,1,0,0
5,2,2/10/15,3912,512,1,0,1,0,0
5,3,2/11/15,3862,559,1,0,1,0,0
5,4,2/12/15,3852,453,1,0,1,0,0
5,5,2/13/15,4617,542,1,0,1,0,0
5,6,2/14/15,2162,254,1,0,0,0,0
5,7,2/15/15,0,0,0,0,0,0,0
5,1,2/16/15,7566,708,1,1,1,0,0
5,2,2/17/15,5433,584,1,1,1,0,0
5,3,2/18/15,5389,630,1,1,1,0,0
5,4,2/19/15,4839,568,1,1,1,0,0
5,5,2/20/15,4658,555,1,1,1,0,0
5,6,2/21/15,1752,199,1,0,0,0,0
5,7,2/22/15,0,0,0,0,0,0,0
5,1,2/23/15,3742,502,1,0,0,0,0
5,2,2/24/15,3848,525,1,0,0,0,0
5,3,2/25/15,4179,553,1,0,0,0,0
5,4,2/26/15,3560,475,1,0,0,0,0
5,5,2/27/15,4548,541,1,0,0,0,0
5,6,2/28/15,2274,244,1,0,0,0,0
5,7,3/1/15,0,0,0,0,0,0,0
5,1,3/2/15,7524,797,1,1,0,0,0
5,2,3/3/15,6036,632,1,1,0,0,0
5,3,3/4/15,6407,697,1,1,0,0,0
5,4,3/5/15,4692,538,1,1,0,0,0
5,5,3/6/15,5221,580,1,1,0,0,0
5,6,3/7/15,1689,191,1,0,0,0,0
5,7,3/8/15,0,0,0,0,0,0,0
5,1,3/9/15,4264,555,1,0,0,0,0
5,2,3/10/15,3935,528,1,0,0,0,0
5,3,3/11/15,3985,568,1,0,0,0,0
5,4,3/12/15,3580,481,1,0,0,0,0
5,5,3/13/15,4146,494,1,0,0,0,0
5,6,3/14/15,2042,204,1,0,0,0,0
5,7,3/15/15,0,0,0,0,0,0,0
5,1,3/16/15,7237,718,1,1,0,0,0
5,2,3/17/15,5555,601,1,1,0,0,0
5,3,3/18/15,5261,634,1,1,0,0,0
5,4,3/19/15,4720,554,1,1,0,0,0
5,5,3/20/15,4709,554,1,1,0,0,0
5,6,3/21/15,1783,201,1,0,0,0,0
5,7,3/22/15,0,0,0,0,0,0,0
5,1,3/23/15,4028,540,1,0,0,0,0
5,2,3/24/15,4073,537,1,0,0,0,0
5,3,3/25/15,4325,613,1,0,0,0,0
5,4,3/26/15,3711,460,1,0,0,0,0
5,5,3/27/15,4181,499,1,0,0,0,0
5,6,3/28/15,2038,219,1,0,0,0,0
5,7,3/29/15,0,0,0,0,0,0,0
5,1,3/30/15,8847,770,1,1,0,0,0
5,2,3/31/15,7692,659,1,1,0,0,0
5,3,4/1/15,7720,773,1,1,0,0,0
5,4,4/2/15,6321,667,1,1,1,0,0
5,5,4/3/15,0,0,0,1,1,0,0
5,6,4/4/15,3248,351,1,0,0,0,0
5,7,4/5/15,0,0,0,0,0,0,0
5,1,4/6/15,0,0,0,0,1,0,0
5,2,4/7/15,4713,612,1,0,1,0,0
5,3,4/8/15,4191,550,1,0,1,0,0
5,4,4/9/15,3704,512,1,0,1,0,0
5,5,4/10/15,4064,514,1,0,1,0,0
5,6,4/11/15,1945,222,1,0,0,0,0
5,7,4/12/15,0,0,0,0,0,0,0
5,1,4/13/15,7213,727,1,1,0,0,0
5,2,4/14/15,6132,660,1,1,0,0,0
5,3,4/15/15,6071,681,1,1,0,0,0
5,4,4/16/15,5404,579,1,1,0,0,0
5,5,4/17/15,5098,578,1,1,0,0,0
5,6,4/18/15,1828,230,1,0,0,0,0
5,7,4/19/15,0,0,0,0,0,0,0
5,1,4/20/15,3797,525,1,0,0,0,0
5,2,4/21/15,3388,479,1,0,0,0,0
5,3,4/22/15,4121,562,1,0,0,0,0
5,4,4/23/15,3586,495,1,0,0,0,0
5,5,4/24/15,3516,487,1,0,0,0,0
5,6,4/25/15,2015,224,1,0,0,0,0
5,7,4/26/15,0,0,0,0,0,0,0
5,1,4/27/15,6858,670,1,1,0,0,0
5,2,4/28/15,6012,580,1,1,0,0,0
5,3,4/29/15,6366,717,1,1,0,0,0
5,4,4/30/15,6598,729,1,1,0,0,0
5,5,5/1/15,0,0,0,1,0,0,0
5,6,5/2/15,3182,327,1,0,0,0,0
5,7,5/3/15,0,0,0,0,0,0,0
5,1,5/4/15,7503,754,1,1,0,0,0
5,2,5/5/15,6315,626,1,1,0,0,0
5,3,5/6/15,5795,660,1,1,0,0,0
5,4,5/7/15,4897,577,1,1,0,0,0
5,5,5/8/15,5301,610,1,1,0,0,0
5,6,5/9/15,2354,254,1,0,0,0,0
5,7,5/10/15,0,0,0,0,0,0,0
5,1,5/11/15,4305,517,1,0,0,0,0
5,2,5/12/15,4438,562,1,0,0,0,0
5,3,5/13/15,5414,692,1,0,0,0,0
5,4,5/14/15,0,0,0,0,0,0,0
5,5,5/15/15,4746,592,1,0,1,0,0
5,6,5/16/15,1997,221,1,0,0,0,0
5,7,5/17/15,0,0,0,0,0,0,0
5,1,5/18/15,7173,707,1,1,0,0,0
5,2,5/19/15,5957,634,1,1,0,0,0
5,3,5/20/15,5697,668,1,1,0,0,0
5,4,5/21/15,4660,547,1,1,0,0,0
5,5,5/22/15,4813,582,1,1,0,0,0
5,6,5/23/15,2151,236,1,0,0,0,0
5,7,5/24/15,0,0,0,0,0,0,0
5,1,5/25/15,0,0,0,0,0,0,0
5,2,5/26/15,4567,570,1,0,0,0,0
5,3,5/27/15,4431,571,1,0,0,0,0
5,4,5/28/15,4134,513,1,0,0,0,0
5,5,5/29/15,5833,651,1,0,0,0,0
5,6,5/30/15,2533,251,1,0,0,0,0
5,7,5/31/15,0,0,0,0,0,0,0
5,1,6/1/15,8396,778,1,1,0,0,0
5,2,6/2/15,6416,686,1,1,0,0,0
5,3,6/3/15,5703,674,1,1,0,0,0
5,4,6/4/15,5807,625,1,1,0,0,0
5,5,6/5/15,5431,595,1,1,0,0,0
5,6,6/6/15,1838,236,1,0,0,0,0
5,7,6/7/15,0,0,0,0,0,0,0
5,1,6/8/15,4260,558,1,0,0,0,0
5,2,6/9/15,3999,522,1,0,0,0,0
5,3,6/10/15,4191,557,1,0,0,0,0
5,4,6/11/15,4082,507,1,0,0,0,0
5,5,6/12/15,4329,500,1,0,0,0,0
5,6,6/13/15,2156,234,1,0,0,0,0
5,7,6/14/15,0,0,0,0,0,0,0
5,1,6/15/15,7808,747,1,1,0,0,0
5,2,6/16/15,6354,671,1,1,0,0,0
5,3,6/17/15,5632,651,1,1,0,0,0
5,4,6/18/15,4924,545,1,1,0,0,0
5,5,6/19/15,5711,610,1,1,0,0,0
5,6,6/20/15,2088,210,1,0,0,0,0
5,7,6/21/15,0,0,0,0,0,0,0
5,1,6/22/15,3827,497,1,0,0,0,0
5,2,6/23/15,3697,475,1,0,0,0,0
5,3,6/24/15,4134,561,1,0,0,0,0
5,4,6/25/15,3325,472,1,0,0,0,0
5,5,6/26/15,3799,460,1,0,0,0,0
5,6,6/27/15,1876,203,1,0,0,0,0
5,7,6/28/15,0,0,0,0,0,0,0
5,1,6/29/15,7623,668,1,1,0,0,0
5,2,6/30/15,6635,645,1,1,0,0,0
5,3,7/1/15,6253,717,1,1,0,0,0
5,4,7/2/15,6035,613,1,1,0,0,0
5,5,7/3/15,4475,527,1,1,0,0,0
5,6,7/4/15,2240,225,1,0,0,0,0
5,7,7/5/15,0,0,0,0,0,0,0
5,1,7/6/15,4328,543,1,0,0,0,0
5,2,7/7/15,4036,507,1,0,0,0,0
5,3,7/8/15,4990,639,1,0,0,0,0
5,4,7/9/15,4601,540,1,0,0,0,0
5,5,7/10/15,4252,530,1,0,0,0,0
5,6,7/11/15,2023,228,1,0,0,0,0
5,7,7/12/15,0,0,0,0,0,0,0
5,1,7/13/15,7425,719,1,1,1,0,0
5,2,7/14/15,6144,607,1,1,1,0,0
5,3,7/15/15,6323,716,1,1,1,0,0
5,4,7/16/15,4963,571,1,1,1,0,0
5,5,7/17/15,4355,513,1,1,1,0,0
5,6,7/18/15,2108,241,1,0,0,0,0
5,7,7/19/15,0,0,0,0,0,0,0
5,1,7/20/15,4183,530,1,0,1,0,0
5,2,7/21/15,3497,445,1,0,1,0,0
5,3,7/22/15,3595,503,1,0,1,0,0
5,4,7/23/15,3713,455,1,0,1,0,0
5,5,7/24/15,3815,485,1,0,1,0,0
5,6,7/25/15,2030,228,1,0,0,0,0
5,7,7/26/15,0,0,0,0,0,0,0
5,1,7/27/15,7059,650,1,1,1,0,0
5,2,7/28/15,6083,598,1,1,1,0,0
5,3,7/29/15,5899,658,1,1,1,0,0
5,4,7/30/15,4943,539,1,1,1,0,0
5,5,7/31/15,4822,559,1,1,1,0,0
6,2,1/1/13,0,0,0,0,1,0,0
6,3,1/2/13,6089,781,1,0,1,0,0
6,4,1/3/13,5398,689,1,0,0,0,0
6,5,1/4/13,6092,724,1,0,0,0,0
6,6,1/5/13,3872,467,1,0,0,0,0
6,7,1/6/13,0,0,0,0,0,0,0
6,1,1/7/13,8591,947,1,1,0,0,0
6,2,1/8/13,7099,774,1,1,0,0,0
6,3,1/9/13,6749,834,1,1,0,0,0
6,4,1/10/13,6282,737,1,1,0,0,0
6,5,1/11/13,6829,766,1,1,0,0,0
6,6,1/12/13,3829,432,1,0,0,0,0
6,7,1/13/13,0,0,0,0,0,0,0
6,1,1/14/13,5908,759,1,0,0,0,0
6,2,1/15/13,5861,759,1,0,0,0,0
6,3,1/16/13,4454,614,1,0,0,0,0
6,4,1/17/13,5235,665,1,0,0,0,0
6,5,1/18/13,5553,673,1,0,0,0,0
6,6,1/19/13,3702,417,1,0,0,0,0
6,7,1/20/13,0,0,0,0,0,0,0
6,1,1/21/13,6764,791,1,1,0,0,0
6,2,1/22/13,7066,798,1,1,0,0,0
6,3,1/23/13,7343,801,1,1,0,0,0
6,4,1/24/13,5844,678,1,1,0,0,0
6,5,1/25/13,6433,746,1,1,0,0,0
6,6,1/26/13,3443,388,1,0,0,0,0
6,7,1/27/13,0,0,0,0,0,0,0
6,1,1/28/13,6209,772,1,0,0,0,0
6,2,1/29/13,5411,641,1,0,0,0,0
6,3,1/30/13,5751,708,1,0,0,0,0
6,4,1/31/13,6458,755,1,0,0,0,0
6,5,2/1/13,6601,786,1,0,0,0,0
6,6,2/2/13,3927,425,1,0,0,0,0
6,7,2/3/13,0,0,0,0,0,0,0
6,1,2/4/13,7954,898,1,1,1,0,0
6,2,2/5/13,7334,804,1,1,1,0,0
6,3,2/6/13,6871,760,1,1,1,0,0
6,4,2/7/13,6193,716,1,1,1,0,0
6,5,2/8/13,6623,716,1,1,1,0,0
6,6,2/9/13,3851,438,1,0,0,0,0
6,7,2/10/13,0,0,0,0,0,0,0
6,1,2/11/13,5695,734,1,0,1,0,0
6,2,2/12/13,5119,650,1,0,1,0,0
6,3,2/13/13,4804,630,1,0,1,0,0
6,4,2/14/13,5056,645,1,0,1,0,0
6,5,2/15/13,5215,675,1,0,1,0,0
6,6,2/16/13,3779,446,1,0,0,0,0
6,7,2/17/13,0,0,0,0,0,0,0
6,1,2/18/13,8262,873,1,1,0,0,0
6,2,2/19/13,6450,746,1,1,0,0,0
6,3,2/20/13,6535,741,1,1,0,0,0
6,4,2/21/13,6252,697,1,1,0,0,0
6,5,2/22/13,6796,741,1,1,0,0,0
6,6,2/23/13,3403,378,1,0,0,0,0
6,7,2/24/13,0,0,0,0,0,0,0
6,1,2/25/13,5660,773,1,0,0,0,0
6,2,2/26/13,5471,718,1,0,0,0,0
6,3,2/27/13,5280,684,1,0,0,0,0
6,4,2/28/13,6524,769,1,0,0,0,0
6,5,3/1/13,6755,759,1,0,0,0,0
6,6,3/2/13,4257,462,1,0,0,0,0
6,7,3/3/13,0,0,0,0,0,0,0
6,1,3/4/13,8596,996,1,1,0,0,0
6,2,3/5/13,8057,887,1,1,0,0,0
